,row_id,x,y,accuracy,time,place_id,hour,weekday,month,year,day
18135102,18135102,1.2322,2.6355,51,671030,5491399406,23.8333333333,3.99305555556,3.53310185185,1.27669330289,100.993055556
18135166,18135166,1.0452,2.7207,210,153461,6424972551,13.6833333333,1.57013888889,3.55233796296,0.291972983257,106.570138889
18135966,18135966,1.1591,2.7256,8,272612,6683426742,7.53333333333,0.313888888889,6.31046296296,0.518668188737,189.313888889
18136774,18136774,1.1632,2.6888,10,107589,2903546927,17.15,4.71458333333,2.49048611111,0.204697488584,74.7145833333
18138900,18138900,1.0195,2.5333,4,371,7803770431,6.18333333333,0.257638888889,0.00858796296296,0.000705859969559,0.257638888889
18143824,18143824,1.2483,2.5588,1,404345,8076681752,19.0833333333,0.795138888889,9.35983796296,0.769301750381,280.795138889
18149065,18149065,1.1809,2.6897,73,183298,6683426742,6.96666666667,1.29027777778,4.24300925926,0.348740487062,127.290277778
18149584,18149584,1.0061,2.7138,54,736642,6424972551,13.3666666667,0.556944444444,5.05189814815,1.40152587519,146.556944444
18153245,18153245,1.1072,2.5424,59,732735,5689129232,20.25,4.84375,4.96145833333,1.39409246575,143.84375
18153530,18153530,1.2466,2.7251,13,57813,8048985799,3.55,5.14791666667,1.33826388889,0.109994292237,40.1479166667
18159416,18159416,1.021,2.5929,61,133643,1097200869,19.3833333333,1.80763888889,3.09358796296,0.254267503805,92.8076388889
18161258,18161258,1.0382,2.7441,10,134002,7251559978,1.36666666667,2.05694444444,3.10189814815,0.254950532725,93.0569444444
18161282,18161282,1.226,2.7105,63,147425,9237487147,9.08333333333,4.37847222222,3.41261574074,0.280488964992,102.378472222
18161560,18161560,1.1091,2.6039,8,283164,3322359335,15.4,0.641666666667,6.55472222222,0.538744292237,196.641666667
18162676,18162676,1.0127,2.6847,62,703409,5161681408,11.4833333333,5.47847222222,4.28261574074,1.33829718417,123.478472222
18166927,18166927,1.1706,2.6496,10,355388,5261906348,19.1333333333,1.79722222222,8.22657407407,0.676156773212,246.797222222
18167066,18167066,1.2196,2.6133,61,408628,5987464133,18.4666666667,3.76944444444,9.45898148148,0.777450532725,283.769444444
18167869,18167869,1.2008,2.7446,17,169332,3083446565,14.2,5.59166666667,3.91972222222,0.322168949772,117.591666667
18169103,18169103,1.022,2.5864,11,181581,9741307878,2.35,0.0979166666667,4.20326388889,0.345473744292,126.097916667
18170683,18170683,1.2274,2.5933,76,43621,5095999304,7.01666666667,2.29236111111,1.00974537037,0.0829927701674,30.2923611111
18172415,18172415,1.1852,2.5194,46,478073,3992589015,23.8833333333,2.99513888889,11.0665046296,0.909575722983,331.995138889
18172432,18172432,1.0602,2.5108,165,274501,3741484405,15.0166666667,1.62569444444,6.35418981481,0.52226217656,190.625694444
18173492,18173492,1.0657,2.7387,6,180698,6424972551,11.6333333333,6.48472222222,4.18282407407,0.343793759513,125.484722222
18173933,18173933,1.1716,2.6591,70,138486,6603539415,4.1,5.17083333333,3.20569444444,0.26348173516,96.1708333333
18175018,18175018,1.237,2.7469,75,447787,8836862149,23.1166666667,2.96319444444,10.3654398148,0.851953957382,310.963194444
18175218,18175218,1.0892,2.5378,152,47924,2584530303,6.73333333333,5.28055555556,1.10935185185,0.0911796042618,33.2805555556
18175310,18175310,1.0308,2.6273,62,614457,4496840916,16.95,6.70625,2.22354166667,1.16905821918,61.70625
18184695,18184695,1.0292,2.5435,47,112075,6399991653,19.9166666667,0.829861111111,2.5943287037,0.213232496195,77.8298611111
18185420,18185420,1.2484,2.6536,35,757745,6502303487,5.08333333333,1.21180555556,5.54039351852,1.4416761796,161.211805556
18190672,18190672,1.181,2.541,43,634769,5316803628,19.4833333333,6.81180555556,2.69372685185,1.20770357686,75.8118055556
18191500,18191500,1.0461,2.6194,72,647634,7203076986,17.9,1.74583333333,2.99152777778,1.2321803653,84.7458333333
18197012,18197012,1.1299,2.6247,274,355255,5606572086,16.9166666667,1.70486111111,8.22349537037,0.675903729072,246.704861111
18197035,18197035,1.2458,2.613,21,19769,5987464133,17.4833333333,6.72847222222,0.457615740741,0.0376122526636,13.7284722222
18199028,18199028,1.1662,2.5657,63,649998,2355236719,9.3,3.3875,3.04625,1.23667808219,86.3875
18200273,18200273,1.1634,2.6702,14,681198,3533177779,1.3,4.05416666667,3.76847222222,1.29603881279,108.054166667
18200412,18200412,1.015,2.5861,683,400637,1097200869,5.28333333333,5.22013888889,9.27400462963,0.76224695586,278.220138889
18204423,18204423,1.1598,2.7247,10,640833,5163401947,0.549999999999,4.02291666667,2.83409722222,1.21924086758,80.0229166667
18208675,18208675,1.0394,2.5798,52,463716,1097200869,0.6,0.025,10.7341666667,0.882260273973,322.025
18212442,18212442,1.1619,2.5567,11,173830,1640245124,17.1666666667,1.71527777778,4.02384259259,0.330726788432,120.715277778
18215151,18215151,1.2491,2.6964,59,135259,7162308755,22.3166666667,2.92986111111,3.13099537037,0.257342085236,93.9298611111
18215692,18215692,1.1606,2.6799,65,766397,3533177779,5.28333333333,0.220138888889,5.7406712963,1.45813736682,167.220138889
18218951,18218951,1.1291,2.687,3,64066,6683426742,11.7666666667,2.49027777778,1.48300925926,0.121891171994,44.4902777778
18221043,18221043,1.0213,2.6716,79,678876,3312463746,10.6,2.44166666667,3.71472222222,1.29162100457,106.441666667
18221333,18221333,1.2404,2.7047,115,3380,8048985799,8.33333333333,2.34722222222,0.0782407407407,0.00643074581431,2.34722222222
18228531,18228531,1.022,2.6775,54,84257,3312463746,12.2833333333,2.51180555556,1.95039351852,0.160306316591,58.5118055556
18233871,18233871,1.2301,2.7399,20,16140,8048985799,5.0,4.20833333333,0.373611111111,0.0307077625571,11.2083333333
18234232,18234232,1.2011,2.5127,68,754201,3992589015,18.0166666667,5.75069444444,5.45835648148,1.43493340944,158.750694444
18234478,18234478,1.2449,2.7362,63,166813,3083446565,20.2166666667,3.84236111111,3.86141203704,0.317376331811,115.842361111
18234489,18234489,1.2246,2.6759,66,623054,8258328058,16.2333333333,5.67638888889,2.4225462963,1.18541476408,67.6763888889
18235820,18235820,1.1759,2.6853,10,138834,3533177779,9.9,5.4125,3.21375,0.264143835616,96.4125
18237517,18237517,1.134,2.5365,12,609238,4932578245,1.96666666667,3.08194444444,2.10273148148,1.15912861492,58.0819444444
18239461,18239461,1.09,2.7492,17,319891,5163401947,3.51666666667,5.14652777778,7.40488425926,0.608620624049,222.146527778
18241304,18241304,1.0068,2.6262,4,186510,7098464262,12.5,3.52083333333,4.31736111111,0.354851598174,129.520833333
18242966,18242966,1.2357,2.6476,32,13552,1435128522,9.86666666667,2.41111111111,0.313703703704,0.0257838660578,9.41111111111
18244209,18244209,1.0692,2.6753,14,174919,3312463746,11.3166666667,2.47152777778,4.04905092593,0.33279870624,121.471527778
18245849,18245849,1.1053,2.6726,16,168938,5270522918,7.63333333333,5.31805555556,3.91060185185,0.321419330289,117.318055556
18246305,18246305,1.0548,2.7481,165,42202,5009192468,7.36666666667,1.30694444444,0.976898148148,0.0802929984779,29.3069444444
18248148,18248148,1.0088,2.5755,93,703942,8199247926,20.3666666667,5.84861111111,4.2949537037,1.33931126332,123.848611111
18248505,18248505,1.1109,2.6489,165,219400,5270522918,8.66666666667,5.36111111111,5.0787037037,0.417427701674,152.361111111
18250074,18250074,1.0644,2.7389,74,545934,4186329201,2.9,1.12083333333,0.637361111111,1.03868721461,14.1208333333
18254032,18254032,1.0774,2.5061,49,739932,1228935308,20.2,2.84166666667,5.12805555556,1.40778538813,148.841666667
18254273,18254273,1.1479,2.5765,72,659704,6328911181,3.06666666667,3.12777777778,3.27092592593,1.25514459665,93.1277777778
18254649,18254649,1.0132,2.5907,178,715163,1913341282,15.3833333333,6.64097222222,4.55469907407,1.36066019787,131.640972222
18256578,18256578,1.0105,2.556,65,586201,8047497583,2.01666666667,1.08402777778,1.56946759259,1.11529870624,42.0840277778
18257034,18257034,1.1273,2.6203,70,437402,5606572086,18.0333333333,2.75138888889,10.1250462963,0.832195585997,303.751388889
18258218,18258218,1.1014,2.5415,95,430080,4932578245,16.0,4.66666666667,9.95555555556,0.818264840183,298.666666667
18260364,18260364,1.2435,2.6622,18,274910,6603539415,21.8333333333,1.90972222222,6.36365740741,0.523040334855,190.909722222
18263348,18263348,1.0104,2.7205,61,733720,6424972551,12.6666666667,5.52777777778,4.98425925926,1.39596651446,144.527777778
18265099,18265099,1.1458,2.5147,65,428568,7536975002,14.8,3.61666666667,9.92055555556,0.815388127854,297.616666667
18266606,18266606,1.0844,2.6487,9,617597,6372318379,21.2833333333,1.88680555556,2.29622685185,1.17503234399,63.8868055556
18266637,18266637,1.0696,2.63,69,563769,7098464262,12.15,6.50625,1.05020833333,1.07261986301,26.50625
18270394,18270394,1.0073,2.7201,54,353663,6424972551,14.3833333333,0.599305555556,8.18664351852,0.672874809741,245.599305556
18272460,18272460,1.0395,2.5999,25,304224,1097200869,6.4,1.26666666667,7.04222222222,0.578812785388,211.266666667
18277856,18277856,1.0223,2.5562,53,779291,8047497583,4.18333333333,2.17430555556,6.03914351852,1.48266933029,176.174305556
18278451,18278451,1.2471,2.5142,59,499899,5345635762,3.65,4.15208333333,11.5717361111,0.951101598174,347.152083333
18278471,18278471,1.0282,2.5393,240,622327,8047497583,4.11666666667,5.17152777778,2.40571759259,1.18403158295,67.1715277778
18280419,18280419,1.2446,2.7315,61,96724,8048985799,4.06666666667,4.16944444444,2.23898148148,0.18402587519,67.1694444444
18280763,18280763,1.2184,2.6688,169,173806,3952821602,16.7666666667,1.69861111111,4.02328703704,0.330681126332,120.698611111
18281981,18281981,1.0212,2.6479,2,49094,6237569496,2.23333333333,6.09305555556,1.13643518519,0.0934056316591,34.0930555556
18285400,18285400,1.2242,2.7356,71,561754,8048985799,2.56666666667,5.10694444444,1.00356481481,1.06878614916,25.1069444444
18285461,18285461,1.1824,2.6849,37,713219,6683426742,6.98333333333,5.29097222222,4.50969907407,1.35696156773,130.290972222
18285857,18285857,1.1887,2.6501,33,734173,6164537747,20.2166666667,5.84236111111,4.99474537037,1.39682838661,144.842361111
18286386,18286386,1.1813,2.6985,65,629531,6683426742,4.18333333333,3.17430555556,2.57247685185,1.19773782344,72.1743055556
18293579,18293579,1.1238,2.5512,123,745674,4932578245,19.9,6.82916666667,5.26097222222,1.41871004566,152.829166667
18294034,18294034,1.1884,2.5666,61,236410,6097504486,4.16666666667,3.17361111111,5.4724537037,0.449790715373,164.173611111
18296226,18296226,1.0852,2.6992,68,72936,2460093296,15.6,1.65,1.68833333333,0.138767123288,50.65
18296228,18296228,1.2201,2.718,64,530319,8048985799,6.65,4.27708333333,0.275902777778,1.0089783105,3.27708333333
18299121,18299121,1.2061,2.5105,57,682371,3992589015,20.85,4.86875,3.795625,1.29827054795,108.86875
18299147,18299147,1.0275,2.62,43,569026,3333445626,3.76666666667,3.15694444444,1.17189814815,1.0826217656,30.1569444444
18299289,18299289,1.0765,2.6274,64,551426,4496840916,22.4333333333,4.93472222222,0.764490740741,1.04913622527,17.9347222222
18299399,18299399,1.1357,2.6411,70,44465,5606572086,21.0833333333,2.87847222222,1.02928240741,0.0845985540335,30.8784722222
18300830,18300830,1.0122,2.7368,69,494611,6424972551,11.5166666667,0.479861111111,11.4493287037,0.941040715373,343.479861111
18302217,18302217,1.1204,2.5416,47,733973,4932578245,16.8833333333,5.70347222222,4.99011574074,1.3964478691,144.703472222
18303991,18303991,1.1482,2.6881,75,785409,6683426742,10.15,6.42291666667,6.18076388889,1.49430936073,180.422916667
18305856,18305856,1.1326,2.5757,62,330295,4022692381,8.91666666667,5.37152777778,7.64571759259,0.628415144597,229.371527778
18305944,18305944,1.0485,2.6896,70,225987,3312463746,22.45,2.93541666667,5.23118055556,0.429960045662,156.935416667
18306678,18306678,1.2294,2.7497,176,734933,7225739203,8.88333333333,6.37013888889,5.01233796296,1.39827435312,145.370138889
18308793,18308793,1.0519,2.6938,15,647214,3312463746,10.9,1.45416666667,2.98180555556,1.23138127854,84.4541666667
18310369,18310369,1.0403,2.599,10,224335,1097200869,18.9166666667,1.78819444444,5.19293981481,0.426816971081,155.788194444
18310581,18310581,1.2477,2.667,65,565541,8258328058,17.6833333333,0.736805555556,1.09122685185,1.0759912481,27.7368055556
18314329,18314329,1.0118,2.7461,8,189387,6424972551,12.45,5.51875,4.38395833333,0.360325342466,131.51875
18314999,18314999,1.094,2.6759,65,580711,5270522918,6.51666666667,4.27152777778,1.44238425926,1.10485350076,38.2715277778
18315781,18315781,1.0416,2.5187,73,53013,6399991653,19.55,1.81458333333,1.22715277778,0.100861872146,36.8145833333
18315805,18315805,1.1448,2.5758,61,173772,2355236719,16.2,1.675,4.0225,0.330616438356,120.675
18316833,18316833,1.1541,2.7477,61,354745,7175032540,8.41666666667,1.35069444444,8.21168981481,0.674933409437,246.350694444
18317821,18317821,1.165,2.6485,71,33621,1435128522,8.35,2.34791666667,0.778263888889,0.0639668949772,23.3479166667
18318175,18318175,1.0043,2.7257,13,162776,8945190335,0.933333333333,1.03888888889,3.76796296296,0.309695585997,113.038888889
18323717,18323717,1.018,2.7481,63,478757,6424972551,11.2833333333,3.47013888889,11.082337963,0.910877092846,332.470138889
18327354,18327354,1.225,2.7318,123,550590,8048985799,8.5,4.35416666667,0.745138888889,1.0475456621,17.3541666667
18328356,18328356,1.1227,2.655,45,386181,1435128522,4.35,2.18125,8.939375,0.734743150685,268.18125
18329186,18329186,1.1855,2.7371,8,593452,5163401947,2.86666666667,6.11944444444,1.73731481481,1.12909436834,47.1194444444
18329970,18329970,1.0466,2.6969,13,321074,7396836484,23.2333333333,5.96805555556,7.43226851852,0.610871385084,222.968055556
18330131,18330131,1.1128,2.6402,72,725396,5606572086,17.9333333333,6.74722222222,4.79157407407,1.38012937595,138.747222222
18330447,18330447,1.0101,2.7342,97,149090,6424972551,12.8333333333,5.53472222222,3.45115740741,0.283656773212,103.534722222
18330674,18330674,1.243,2.6923,57,369808,7162308755,19.4666666667,4.81111111111,8.56037037037,0.703592085236,256.811111111
18331801,18331801,1.0197,2.6595,6,62655,3312463746,12.25,1.51041666667,1.45034722222,0.119206621005,43.5104166667
18332418,18332418,1.2182,2.5945,65,516992,6766324666,0.533333333333,2.02222222222,11.9674074074,0.983622526636,359.022222222
18332434,18332434,1.0271,2.6017,59,42414,1097200869,10.9,1.45416666667,0.981805555556,0.080696347032,29.4541666667
18334848,18334848,1.0689,2.709,57,97546,2460093296,17.7666666667,4.74027777778,2.25800925926,0.185589802131,67.7402777778
18340053,18340053,1.0056,2.5225,6,58087,2584530303,8.11666666667,5.33819444444,1.34460648148,0.110515601218,40.3381944444
18340129,18340129,1.2252,2.7314,10,75311,8048985799,7.18333333333,3.29930555556,1.74331018519,0.143285768645,52.2993055556
18340702,18340702,1.1932,2.6681,69,393118,6603539415,23.9666666667,6.99861111111,9.0999537037,0.747941400304,272.998611111
18341982,18341982,1.1868,2.7012,1,753553,6683426742,7.21666666667,5.30069444444,5.44335648148,1.43370053272,158.300694444
18347468,18347468,1.1569,2.6637,34,538005,1435128522,14.75,2.61458333333,0.453819444444,1.02360159817,8.61458333333
18350501,18350501,1.0528,2.6782,206,490039,9237487147,7.31666666667,4.30486111111,11.3434953704,0.932342085236,340.304861111
18353805,18353805,1.0451,2.603,34,193419,1097200869,7.65,1.31875,4.47729166667,0.367996575342,134.31875
18354908,18354908,1.1502,2.5041,14,154798,8137532417,11.9666666667,2.49861111111,3.58328703704,0.29451674277,107.498611111
18355157,18355157,1.221,2.6704,168,306167,7419370539,14.7833333333,2.61597222222,7.08719907407,0.582509512938,212.615972222
18357769,18357769,1.1753,2.6484,169,696074,1435128522,9.23333333333,0.384722222222,4.11282407407,1.32434170472,118.384722222
18358695,18358695,1.224,2.7163,13,779713,2946102544,11.2166666667,2.46736111111,6.04891203704,1.48347222222,176.467361111
18358941,18358941,1.1069,2.5292,2,689241,4932578245,15.35,2.63958333333,3.95465277778,1.3113413242,113.639583333
18361765,18361765,1.0459,2.6808,71,398080,3312463746,10.6666666667,3.44444444444,9.21481481481,0.757382039574,276.444444444
18364461,18364461,1.2382,2.6972,156,563329,6683426742,4.81666666667,6.20069444444,1.04002314815,1.07178272451,26.2006944444
18365938,18365938,1.1421,2.6255,82,576990,5606572086,16.5,1.6875,1.35625,1.0977739726,35.6875
18368460,18368460,1.2028,2.7075,59,88000,6683426742,2.66666666667,5.11111111111,2.03703703704,0.167427701674,61.1111111111
18371569,18371569,1.0467,2.6423,38,389215,8178619377,6.91666666667,4.28819444444,9.00960648148,0.740515601218,270.288194444
18371728,18371728,1.1843,2.6648,60,632534,6502303487,6.23333333333,5.25972222222,2.64199074074,1.20345129376,74.2597222222
18373047,18373047,1.1833,2.5807,53,51037,3290711445,10.6166666667,0.442361111111,1.18141203704,0.0971023592085,35.4423611111
18375878,18375878,1.1222,2.6072,51,574443,4423196276,22.05,6.91875,1.29729166667,1.09292808219,33.91875
18383299,18383299,1.0447,2.5374,72,50053,6399991653,18.2166666667,6.75902777778,1.15863425926,0.0952302130898,34.7590277778
18386683,18386683,1.0674,2.7067,76,741035,2460093296,14.5833333333,3.60763888889,5.15358796296,1.40988394216,149.607638889
18389558,18389558,1.0539,2.5787,12,101939,1097200869,18.9833333333,0.790972222222,2.35969907407,0.193947869102,70.7909722222
18396124,18396124,1.0519,2.5886,69,666873,1097200869,2.55,1.10625,3.436875,1.26878424658,98.10625
18400073,18400073,1.2326,2.6849,101,565555,9168423783,17.9166666667,0.746527777778,1.09155092593,1.07601788432,27.7465277778
18400874,18400874,1.1589,2.7154,5,325776,8323105731,5.6,2.23333333333,7.54111111111,0.619817351598,226.233333333
18402142,18402142,1.1666,2.6885,11,60925,6683426742,7.41666666667,0.309027777778,1.41030092593,0.115915144597,42.3090277778
18402230,18402230,1.1651,2.5318,85,201912,4932578245,5.2,0.216666666667,4.67388888889,0.384155251142,140.216666667
18403381,18403381,1.2415,2.5101,31,413652,2076901394,6.2,0.258333333333,9.57527777778,0.78700913242,287.258333333
18404137,18404137,1.005,2.7485,57,132690,6424972551,3.5,1.14583333333,3.07152777778,0.2524543379,92.1458333333
